fighter_id,name,height,weight,reach,stance,dob
http://ufcstats.com/fighter-details/175852708cb55776,Cristina Stanciu,"5' 3""",115 lbs.,--,Orthodox,"Mar 29, 1994"
http://ufcstats.com/fighter-details/579fcdfcabd23a7b,Brian Stann,"6' 1""",205 lbs.,"74""",Orthodox,"Sep 24, 1980"
http://ufcstats.com/fighter-details/30ea504870f8597b,Josh Stansbury,"6' 2""",205 lbs.,"74""",Orthodox,"Nov 19, 1984"
http://ufcstats.com/fighter-details/289a57039d742bfe,Dion Staring,"6' 1""",235 lbs.,--,Orthodox,"Jun 09, 1978"
http://ufcstats.com/fighter-details/93e4754d0984c82f,Lucas Stark,--,155 lbs.,--,,--
http://ufcstats.com/fighter-details/a12a8314adc1c1c9,Laureano Staropoli,"6' 1""",185 lbs.,"71""",Orthodox,"Feb 27, 1993"
http://ufcstats.com/fighter-details/5abf827d62f98fee,Clifford Starks,"6' 0""",185 lbs.,"78""",Orthodox,"Apr 25, 1981"
http://ufcstats.com/fighter-details/c8136ab8aa32c974,Kalib Starnes,"6' 3""",185 lbs.,"74""",Orthodox,"Jan 06, 1975"
http://ufcstats.com/fighter-details/42a7e90605df3c8a,Damian Stasiak,"5' 5""",135 lbs.,"70""",Orthodox,"Feb 20, 1990"
http://ufcstats.com/fighter-details/16044bd8762cf794,Adam Steele,--,170 lbs.,--,,--
http://ufcstats.com/fighter-details/aebaa8cec15b083d,Kody Steele,"5' 9""",155 lbs.,"71""",Orthodox,"Apr 21, 1995"
http://ufcstats.com/fighter-details/68c11c27d4d56572,Dominique Steele,"5' 10""",170 lbs.,"74""",Orthodox,"Jan 27, 1988"
http://ufcstats.com/fighter-details/09a6ed4ee97a5606,Ricky Steele,"5' 9""",135 lbs.,"74""",Orthodox,"May 26, 1988"
http://ufcstats.com/fighter-details/0b5b6876c2a4723f,Steve Steinbeiss,"6' 3""",185 lbs.,"75""",Orthodox,"May 05, 1981"
http://ufcstats.com/fighter-details/377bc9dc0b2745f9,Eric Steenberg,--,155 lbs.,--,,"Jun 22, 1983"
http://ufcstats.com/fighter-details/6000b5ae6c462142,Ray Steinbeiss,"5' 11""",170 lbs.,--,Orthodox,"Sep 12, 1979"
http://ufcstats.com/fighter-details/738acab0c6934dd8,Dmitri Stepanov,"6' 3""",217 lbs.,--,Orthodox,--
http://ufcstats.com/fighter-details/cb696ebfb6598724,Aljamain Sterling,"5' 7""",145 lbs.,"71""",Orthodox,"Jul 31, 1989"
http://ufcstats.com/fighter-details/310c4d4b2b32796b,Marc Stevens,"5' 9""",155 lbs.,--,,--
http://ufcstats.com/fighter-details/18968f97ad34f15c,Jeremy Stephens,"5' 9""",155 lbs.,"71""",Orthodox,"May 25, 1986"
http://ufcstats.com/fighter-details/79899ecf62020f6d,Joe Stevenson,"5' 7""",145 lbs.,"70""",Orthodox,"Jun 15, 1982"
http://ufcstats.com/fighter-details/2fee10d5cf86bfca,Maia Stevenson,"5' 4""",115 lbs.,"62""",Orthodox,"Mar 19, 1982"
http://ufcstats.com/fighter-details/27b1a406ac171b19,Luke Stewart,"5' 11""",170 lbs.,--,Orthodox,--
http://ufcstats.com/fighter-details/a17ad5a5048e8c3f,Darren Stewart,"6' 0""",205 lbs.,"74""",Orthodox,"Dec 30, 1990"
http://ufcstats.com/fighter-details/bb61823f76361297,Kyle Stewart,"6' 0""",170 lbs.,"76""",Orthodox,"Jan 31, 1989"
http://ufcstats.com/fighter-details/2cf520143e76cd2e,Tyler Stinson,"6' 3""",170 lbs.,--,,"Jan 17, 1986"
http://ufcstats.com/fighter-details/df5a77121ba84a5d,Alex Stiebling,"6' 2""",205 lbs.,--,Southpaw,--
http://ufcstats.com/fighter-details/cc3147b49c7d7d92,Dan Stittgen,"6' 1""",170 lbs.,--,Orthodox,"Nov 17, 1980"
http://ufcstats.com/fighter-details/b4b496ec2197ee3e,Navajo Stirling,"6' 4""",205 lbs.,"79""",Orthodox,"Nov 07, 1997"
http://ufcstats.com/fighter-details/4d25497994da569c,Lazar Stojadinovic,"5' 7""",145 lbs.,"68""",Southpaw,"Mar 22, 1989"
http://ufcstats.com/fighter-details/a421465acbe59c77,Denis Stojnic,"6' 0""",245 lbs.,--,Orthodox,"Feb 02, 1980"
http://ufcstats.com/fighter-details/62f7097c04311193,Niklas Stolze,"6' 1""",155 lbs.,"74""",Switch,"Dec 28, 1992"
http://ufcstats.com/fighter-details/71505842fb6455c3,Dustin Stoltzfus,"6' 0""",185 lbs.,"75""",Orthodox,"Nov 15, 1991"
http://ufcstats.com/fighter-details/a78a87d8c2bbb1cb,Julija Stoliarenko,"5' 7""",125 lbs.,"66""",Orthodox,"Apr 08, 1993"
http://ufcstats.com/fighter-details/fbf0947399d14323,Ken Stone,"5' 8""",135 lbs.,"71""",Southpaw,"Oct 08, 1982"
http://ufcstats.com/fighter-details/8d477c3fbe001f9d,Ryan Stonitsch,"5' 9""",170 lbs.,--,Southpaw,"Feb 03, 1977"
http://ufcstats.com/fighter-details/5b5307450405abf0,Rick Story,"5' 9""",170 lbs.,"71""",Southpaw,"Aug 28, 1984"
http://ufcstats.com/fighter-details/61dd409cb40d1a55,George Stork,"5' 10""",185 lbs.,--,,--
http://ufcstats.com/fighter-details/025f0b1b58fbad01,Darko Stosic,"6' 0""",205 lbs.,"76""",Orthodox,"Feb 09, 1992"
http://ufcstats.com/fighter-details/91181b29be041f1c,Greg Stott,"5' 7""",220 lbs.,--,Southpaw,--
http://ufcstats.com/fighter-details/e09dbbd5fe3f0fe2,Curtis Stout,"6' 1""",185 lbs.,--,Southpaw,"Nov 07, 1973"
http://ufcstats.com/fighter-details/e1a4568fec1fc24f,Tim Stout,"5' 11""",185 lbs.,--,,"Feb 09, 1979"
http://ufcstats.com/fighter-details/501b07aec9b8fc2d,Sam Stout,"5' 9""",155 lbs.,"70""",Orthodox,"Apr 23, 1984"
http://ufcstats.com/fighter-details/8c39367b53eadf8a,Jesse Strader,"5' 7""",135 lbs.,"70""",Orthodox,"May 29, 1991"
http://ufcstats.com/fighter-details/495add4fbede0a44,Gennaro Strangis,--,--,--,,--
http://ufcstats.com/fighter-details/980b4e712489098e,Dave Strasser,"5' 10""",170 lbs.,--,Orthodox,"Jul 13, 1969"
http://ufcstats.com/fighter-details/15347cd4cdf01b03,Daniel Straus,"5' 7""",145 lbs.,"71""",,"Jul 27, 1984"
http://ufcstats.com/fighter-details/04f9fe830cf13482,Gerald Strebendt,"5' 9""",155 lbs.,--,Orthodox,"Mar 01, 1979"
http://ufcstats.com/fighter-details/0d8011111be000b2,Sean Strickland,"6' 1""",185 lbs.,"76""",Orthodox,"Feb 27, 1991"
http://ufcstats.com/fighter-details/ef1182eb28c17d4e,Mark Striegl,"5' 8""",145 lbs.,"70""",Southpaw,"Jun 23, 1988"
http://ufcstats.com/fighter-details/523f6ad11dbe9b53,Hans Stringer,"6' 3""",205 lbs.,--,Orthodox,"Jul 06, 1987"
http://ufcstats.com/fighter-details/ebc1f40e00e0c481,Stefan Struve,"6' 11""",265 lbs.,"84""",Orthodox,"Feb 18, 1988"
http://ufcstats.com/fighter-details/601cf40c09090853,Josh Stuart,"5' 9""",160 lbs.,--,,--
http://ufcstats.com/fighter-details/c0c36a5b3d5bbdd5,Mike Stumpf,"5' 10""",170 lbs.,--,,"Aug 01, 1986"
http://ufcstats.com/fighter-details/d30415ec5e8783cd,Kyle Sturgeon,"6' 3""",225 lbs.,--,Switch,--
http://ufcstats.com/fighter-details/b08012bbe542592a,Tatiana Suarez,"5' 5""",115 lbs.,"66""",Southpaw,"Dec 19, 1990"
http://ufcstats.com/fighter-details/3a7513372f79c8c8,Masanori Suda,"5' 9""",183 lbs.,--,Orthodox,--
http://ufcstats.com/fighter-details/99dd0147dc4ef80c,Genki Sudo,"5' 9""",155 lbs.,--,Orthodox,"Mar 08, 1978"
http://ufcstats.com/fighter-details/b160e4f251283d70,Lucasz Sudolski,"6' 4""",205 lbs.,"75""",Orthodox,"Jun 15, 1993"
http://ufcstats.com/fighter-details/8215e4fe24e8e81b,Daisuke Sugie,"5' 6""",160 lbs.,--,Orthodox,--
http://ufcstats.com/fighter-details/06c60fc2c8dcd7bd,Takashi Sugiura,"5' 11""",225 lbs.,--,Southpaw,"May 31, 1970"
http://ufcstats.com/fighter-details/b205d4f2ff44bc89,Naho Sugiyuma,"5' 1""",105 lbs.,--,,"Feb 03, 1978"
http://ufcstats.com/fighter-details/1dd1a3aacde66f72,Sulangrangbo,"5' 9""",135 lbs.,"66""",Southpaw,"Jul 17, 2005"
http://ufcstats.com/fighter-details/6c7e25571490aa3b,George Sullivan,"6' 0""",170 lbs.,"73""",Orthodox,"Mar 13, 1981"
http://ufcstats.com/fighter-details/7aa88401f93ce836,Amar Suloev,"5' 9""",183 lbs.,--,Orthodox,"Jul 01, 1976"
http://ufcstats.com/fighter-details/fe1fdc6be470f773,Magomed Sultanakhmedov,"6' 2""",185 lbs.,--,Southpaw,--
http://ufcstats.com/fighter-details/31f9a1f56cbb6ac5,Justin Sumter,"6' 2""",185 lbs.,"80""",Southpaw,"Nov 16, 1989"
http://ufcstats.com/fighter-details/6d537248fe7cccf1,Rama Supandhi,"5' 5""",125 lbs.,"66""",Southpaw,"Nov 07, 1991"
http://ufcstats.com/fighter-details/3cf18e01cb6cbde3,Sumudaerji,"5' 8""",125 lbs.,"72""",Southpaw,"Jan 20, 1996"
http://ufcstats.com/fighter-details/22af3546bd967280,Aji Susilo,"5' 10""",155 lbs.,--,,--
http://ufcstats.com/fighter-details/cc5834a495d1ea08,Jason Suttie,"6' 0""",210 lbs.,--,Orthodox,"Aug 07, 1973"
http://ufcstats.com/fighter-details/556347e2b0e33979,Chad Sutton,"6' 1""",185 lbs.,--,,"Aug 07, 1982"
http://ufcstats.com/fighter-details/a6a9ab5a824e8f66,Joel Sutton,"5' 11""",205 lbs.,--,Orthodox,--
http://ufcstats.com/fighter-details/3d99e5aa85d7576a,Danilo Suzart,"6' 0""",260 lbs.,--,Orthodox,"Dec 04, 1991"
http://ufcstats.com/fighter-details/cc39185f2d7d89e4,Daniel Swain,"5' 9""",145 lbs.,"70""",Orthodox,"Jan 30, 1991"
http://ufcstats.com/fighter-details/bcad7223af3c19da,Martin Svensson,"6' 1""",155 lbs.,--,,"Apr 25, 1985"
http://ufcstats.com/fighter-details/d247691a6c0e9034,Cub Swanson,"5' 8""",145 lbs.,"70""",Orthodox,"Nov 02, 1983"
http://ufcstats.com/fighter-details/9fe85152f351e737,Mike Swick,"6' 1""",170 lbs.,"77""",Orthodox,"Jun 19, 1979"
http://ufcstats.com/fighter-details/5330fe7e4c3af81c,Floyd Sword,"6' 0""",185 lbs.,--,Orthodox,"Aug 24, 1976"
http://ufcstats.com/fighter-details/46e2011d92463b7e,Oumar Sy,"6' 4""",205 lbs.,"83""",Orthodox,"Nov 21, 1995"
http://ufcstats.com/fighter-details/9f5e3c20ce40b344,Klaudia Sygula,"5' 8""",135 lbs.,"69""",Orthodox,"Dec 30, 1998"
http://ufcstats.com/fighter-details/abd2109bc4cb0291,Bentley Syler,"5' 4""",125 lbs.,--,Orthodox,"Dec 22, 1982"
http://ufcstats.com/fighter-details/9094a881a7513de3,Kevin Syler,"5' 9""",155 lbs.,"71""",Switch,"Jul 29, 1993"
http://ufcstats.com/fighter-details/58a36b4ccf5dc30e,Leo Sylvest,"5' 11""",205 lbs.,--,Orthodox,"Sep 03, 1973"
http://ufcstats.com/fighter-details/87b7df65c30008c4,Tony Sylvester,"6' 1""",225 lbs.,--,Southpaw,"Jan 27, 1978"
http://ufcstats.com/fighter-details/2a542ee8a8b83559,Tim Sylvia,"6' 8""",265 lbs.,"80""",Orthodox,"Mar 05, 1976"
http://ufcstats.com/fighter-details/d2d05dda5f887f87,Kevin Szaflarski,"6' 5""",260 lbs.,"77""",Orthodox,"Dec 30, 1994"
http://ufcstats.com/fighter-details/f201f21cf2c79eb2,Sebastian Szalay,"5' 6""",145 lbs.,"66""",Orthodox,"Feb 03, 1994"
http://ufcstats.com/fighter-details/bb01bc3c57f39b04,Amber Tackett,--,115 lbs.,--,,--
http://ufcstats.com/fighter-details/224050896306f00c,Bartosz Szewczyk,"6' 4""",205 lbs.,"73""",Orthodox,"Sep 18, 1997"
http://ufcstats.com/fighter-details/e7bc606d269896aa,Osamu Tachihikari,"6' 5""",300 lbs.,--,Orthodox,--
http://ufcstats.com/fighter-details/f70144caea5c4c80,Eugenio Tadeu,"5' 8""",160 lbs.,--,Orthodox,--
http://ufcstats.com/fighter-details/6751b11102b6adfe,Albert Tadevosyan,--,170 lbs.,--,,"Apr 12, 1992"
http://ufcstats.com/fighter-details/c15fa95b9a12fde4,Junior Tafa,"6' 3""",205 lbs.,"75""",Orthodox,"Sep 21, 1996"
http://ufcstats.com/fighter-details/e13abac8089a801a,Justin Tafa,"6' 0""",264 lbs.,"74""",Southpaw,"Dec 13, 1993"
http://ufcstats.com/fighter-details/b4537562f88ac582,Khalid Taha,"5' 5""",135 lbs.,"69""",Orthodox,"Feb 15, 1992"
http://ufcstats.com/fighter-details/9bf126927843e184,Joe Taimanglo,"5' 4""",135 lbs.,--,,"Jun 27, 1984"
http://ufcstats.com/fighter-details/4461d7e47375a895,Tatsuro Taira,"5' 7""",125 lbs.,"70""",Orthodox,"Jan 27, 2000"
http://ufcstats.com/fighter-details/8f5c8850b2484173,Mairbek Taisumov,"5' 9""",155 lbs.,"73""",Orthodox,"Aug 08, 1988"
http://ufcstats.com/fighter-details/a25b71fe5e31fa97,Nobuhiko Takada,"6' 0""",220 lbs.,--,Southpaw,"Apr 12, 1962"
http://ufcstats.com/fighter-details/01f86e2d604e2f3c,Yoko Takahashi,"5' 8""",150 lbs.,--,,"Apr 20, 1973"
http://ufcstats.com/fighter-details/6420efac0578988b,Yoshiki Takahashi,"5' 11""",199 lbs.,--,Southpaw,"Mar 13, 1969"
http://ufcstats.com/fighter-details/4f74c8be51db8a37,Daiju Takase,"6' 0""",170 lbs.,--,Southpaw,"Apr 20, 1978"
http://ufcstats.com/fighter-details/0d16bdb7d32e88e9,Hiroyuki Takaya,"5' 6""",139 lbs.,--,Orthodox,"Jun 10, 1977"
http://ufcstats.com/fighter-details/d856a0080ac09ed7,Yoshihiro Takayama,"6' 5""",280 lbs.,--,Orthodox,"Sep 19, 1968"
http://ufcstats.com/fighter-details/a7724f51e32e763e,Makoto Takimoto,"5' 7""",205 lbs.,--,Southpaw,"Dec 08, 1979"
http://ufcstats.com/fighter-details/1dc56b59cb28425d,Oleg Taktarov,"6' 0""",210 lbs.,--,Orthodox,"Aug 26, 1967"
http://ufcstats.com/fighter-details/6e743a33d56bdaa4,Payton Talbott,"5' 10""",135 lbs.,"70""",Switch,"Sep 09, 1998"
http://ufcstats.com/fighter-details/6aab5c20395ee722,Murtaza Talha,"6' 0""",185 lbs.,"74""",Orthodox,"Jul 10, 1996"
http://ufcstats.com/fighter-details/49858bf46dabf6fb,Nordine Taleb,"6' 1""",170 lbs.,"74""",Orthodox,"Jun 10, 1981"
http://ufcstats.com/fighter-details/eaa0a728cc91ef60,Tsuyoshi Tamakairiki,"6' 0""",220 lbs.,--,Orthodox,--
http://ufcstats.com/fighter-details/bfd4d50591033a1f,Eli Tamez,"5' 7""",135 lbs.,--,,"Aug 22, 1985"
http://ufcstats.com/fighter-details/30e8b4505f5ccf92,Kiyoshi Tamura,"5' 11""",185 lbs.,--,Southpaw,"Dec 17, 1969"
http://ufcstats.com/fighter-details/c95fbc085e17a532,Akitoshi Tamura,"5' 9""",135 lbs.,"70""",Orthodox,"May 31, 1980"
http://ufcstats.com/fighter-details/57bf89d42364d39e,Issei Tamura,"5' 5""",135 lbs.,"63""",Orthodox,"Mar 12, 1984"
http://ufcstats.com/fighter-details/ad3041e61896b975,Jason Tan,"5' 10""",170 lbs.,--,Orthodox,"Dec 17, 1981"
http://ufcstats.com/fighter-details/64788ee44b062ded,Michinori Tanaka,"5' 5""",135 lbs.,"67""",Orthodox,"Oct 04, 1990"
http://ufcstats.com/fighter-details/1bf49bf829964144,Akihito Tanaka,--,--,--,Southpaw,--
http://ufcstats.com/fighter-details/8f2d9ee27f206f1f,Evan Tanner,"6' 0""",185 lbs.,"74""",Orthodox,"Feb 11, 1971"
http://ufcstats.com/fighter-details/078b732efa497f49,Kasey Tanner,"5' 7""",135 lbs.,"69""",Orthodox,"Jan 11, 1992"
http://ufcstats.com/fighter-details/b9124c308671e303,Otari Tanzilovi,"5' 10""",135 lbs.,"70""",Orthodox,"Apr 09, 1998"
http://ufcstats.com/fighter-details/0eec866a077889f0,Manny Tapia,"5' 5""",135 lbs.,"67""",Orthodox,"Mar 14, 1981"
http://ufcstats.com/fighter-details/37ac9e0f4fc86171,Gary Tapusoa,"5' 7""",185 lbs.,--,,--
http://ufcstats.com/fighter-details/ef927e4fe2117ab8,Deividas Taurosevicius,"5' 9""",145 lbs.,"68""",Southpaw,"Aug 28, 1977"
http://ufcstats.com/fighter-details/b96619b3acd7d9da,Miesha Tate,"5' 6""",135 lbs.,"65""",Orthodox,"Aug 18, 1986"
http://ufcstats.com/fighter-details/8a59d346dc976a10,Thiago Tavares,"5' 7""",145 lbs.,"70""",Orthodox,"Nov 08, 1984"
http://ufcstats.com/fighter-details/7abf7f8778472b7b,Aaron Tau,"5' 4""",125 lbs.,"66""",Switch,"Aug 21, 1993"
http://ufcstats.com/fighter-details/681d07e328798ec0,Jeremy Tavares,--,135 lbs.,--,,--
http://ufcstats.com/fighter-details/0c6d9ea8306c029e,Brad Tavares,"6' 1""",185 lbs.,"74""",Orthodox,"Dec 21, 1987"
http://ufcstats.com/fighter-details/c5ccd878231c5407,Ramon Taveras,"5' 8""",135 lbs.,"70""",Southpaw,"Jan 09, 1994"
http://ufcstats.com/fighter-details/9b74de674c355425,Paul Taylor,"6' 0""",155 lbs.,"72""",Orthodox,"Dec 15, 1979"
http://ufcstats.com/fighter-details/dd992d569aaebee6,Jesse Taylor,"6' 0""",170 lbs.,"73""",Orthodox,"Jan 02, 1983"
http://ufcstats.com/fighter-details/88e53ec16b801740,Torrance Taylor,"5' 7""",155 lbs.,--,,--
http://ufcstats.com/fighter-details/637a4d8825464c62,Anthony Taylor,"5' 7""",145 lbs.,--,,--
http://ufcstats.com/fighter-details/49bddfee9ed54cf3,Louis Taylor,"5' 11""",185 lbs.,--,Orthodox,"May 12, 1979"
http://ufcstats.com/fighter-details/b76c6268dc1d3c05,Danielle Taylor,"5' 0""",115 lbs.,"60""",Orthodox,"Oct 25, 1989"
http://ufcstats.com/fighter-details/17c6e35e4da505b0,J.T Taylor,"5' 10""",--,--,,--
http://ufcstats.com/fighter-details/f5431394fb284bb9,James Te Huna,"6' 2""",185 lbs.,"75""",Orthodox,"Sep 29, 1981"
http://ufcstats.com/fighter-details/b47c9ea5f2895d6e,Cam Teague,"5' 10""",145 lbs.,"69""",Orthodox,"Feb 13, 1998"
http://ufcstats.com/fighter-details/5bb70ebd65075c5c,Shawn Teed,"6' 5""",265 lbs.,--,Orthodox,"Feb 13, 1992"
http://ufcstats.com/fighter-details/7ff97850e8c32bda,Glover Teixeira,"6' 2""",205 lbs.,"76""",Orthodox,"Oct 28, 1979"
http://ufcstats.com/fighter-details/de9e331b3e6bae70,Ewerton Teixeira,"6' 1""",242 lbs.,--,,"Feb 13, 1982"
http://ufcstats.com/fighter-details/86061eaba822bfea,John Teixeira,"5' 7""",145 lbs.,--,Orthodox,"Nov 18, 1986"
http://ufcstats.com/fighter-details/17923f676f100e16,Tallison Teixeira,"6' 7""",258 lbs.,"83""",Orthodox,"Dec 07, 1999"
http://ufcstats.com/fighter-details/7d0a1968b38ca439,Ramazan Temirov,"5' 4""",125 lbs.,"63""",Orthodox,"Jan 31, 1997"
http://ufcstats.com/fighter-details/1dab0d1d81dd06db,Tra Telligman,"6' 2""",233 lbs.,--,Orthodox,"Feb 07, 1965"
http://ufcstats.com/fighter-details/87911d22a79d3203,Taneisha Tennant,"5' 7""",145 lbs.,"70""",Orthodox,"Jun 15, 1989"
http://ufcstats.com/fighter-details/61d6368013f8637f,Herman Terrado,--,170 lbs.,--,,--
http://ufcstats.com/fighter-details/b9aa0024f295609e,Dave Terrel,"5' 8""",170 lbs.,--,Southpaw,"May 10, 1978"
http://ufcstats.com/fighter-details/4123fd4dcc1fe937,David Terrell,"6' 1""",185 lbs.,--,Southpaw,"Jan 09, 1978"
http://ufcstats.com/fighter-details/5befa793316d3469,James Terry,"5' 10""",170 lbs.,--,Orthodox,"Mar 16, 1981"
http://ufcstats.com/fighter-details/60f86c449cd31e23,Jeff Terry,"6' 2""",205 lbs.,--,,--
http://ufcstats.com/fighter-details/2747c60e42d9d75f,David Teymur,"5' 9""",155 lbs.,"73""",Southpaw,"May 01, 1989"
http://ufcstats.com/fighter-details/fbf0537e420e698e,Daniel Teymur,"5' 5""",145 lbs.,"69""",Orthodox,"Feb 03, 1988"
http://ufcstats.com/fighter-details/d34636a85f0f4c90,Motonobu Tezuka,"5' 7""",135 lbs.,--,Southpaw,"Aug 29, 1987"
http://ufcstats.com/fighter-details/f0264252e191da22,Jason Thacker,"5' 10""",185 lbs.,--,Orthodox,"Aug 18, 1975"
http://ufcstats.com/fighter-details/545092d13c67aa49,Alexia Thainara,"5' 4""",115 lbs.,"67""",Orthodox,"Nov 20, 1995"
http://ufcstats.com/fighter-details/638cfec7ec559d6e,Brandon Thatch,"6' 2""",170 lbs.,"74""",Switch,"Jul 11, 1985"
http://ufcstats.com/fighter-details/ca936c67687789e9,Nik Theotikos,--,185 lbs.,--,Orthodox,--
http://ufcstats.com/fighter-details/34f88592c0ab7a54,Elias Theodorou,"6' 1""",185 lbs.,"75""",Orthodox,"May 31, 1988"
http://ufcstats.com/fighter-details/30a09e43f15f1d75,Paulo Thiago,"5' 11""",170 lbs.,"74""",Orthodox,"Jan 25, 1981"
http://ufcstats.com/fighter-details/ed7d329d7c29428d,Colby Thicknesse,"5' 7""",135 lbs.,"69""",Orthodox,"Jun 23, 1999"
http://ufcstats.com/fighter-details/40a604761ca7d64d,Din Thomas,"5' 9""",155 lbs.,--,Orthodox,"Sep 28, 1976"
http://ufcstats.com/fighter-details/b732b326c362fb62,Ryan Thomas,"6' 0""",170 lbs.,--,Orthodox,"Nov 05, 1984"
http://ufcstats.com/fighter-details/2b33e57c4d0a4502,Joel Thomas,"5' 10""",170 lbs.,--,,--
http://ufcstats.com/fighter-details/319c15b8aac5bfde,Noah Thomas,"5' 9""",135 lbs.,--,Orthodox,"Mar 27, 1981"
http://ufcstats.com/fighter-details/ed5f04f833459877,Treston Thomison,"5' 8""",145 lbs.,--,,--
http://ufcstats.com/fighter-details/7d3caf0f96f1b33d,Nick Thompson,"6' 1""",170 lbs.,"74""",Orthodox,"Jun 23, 1981"
http://ufcstats.com/fighter-details/dcdd511ff757f15c,Oli Thompson,"6' 1""",242 lbs.,"75""",Orthodox,"Jan 02, 1980"
http://ufcstats.com/fighter-details/9e30f69cc0869301,James Thompson,"6' 5""",265 lbs.,--,Orthodox,"Dec 16, 1978"
http://ufcstats.com/fighter-details/4a28cb716c19157a,Stephen Thompson,"6' 0""",170 lbs.,"75""",Orthodox,"Feb 11, 1983"
http://ufcstats.com/fighter-details/a566371ba2ad7152,Josh Thomson,"5' 10""",155 lbs.,"71""",Orthodox,"Sep 21, 1978"
http://ufcstats.com/fighter-details/fea8acf9bfcf09ec,Simeon Thoresen,"6' 1""",170 lbs.,"79""",Orthodox,"Mar 14, 1984"
http://ufcstats.com/fighter-details/083e15da67d9b0fa,Josh Thornburg,"6' 0""",170 lbs.,--,,"May 24, 1984"
http://ufcstats.com/fighter-details/3848cd6cac73e091,Ti Haitao,--,135 lbs.,--,,--
http://ufcstats.com/fighter-details/75e5fec9f72910ef,Gleison Tibau,"5' 10""",155 lbs.,"71""",Southpaw,"Oct 07, 1983"
http://ufcstats.com/fighter-details/1d1b85389a05df69,Chris Tickle,"5' 9""",155 lbs.,--,,"Feb 01, 1982"
http://ufcstats.com/fighter-details/9eb069062a0cfc13,Nolan Ticman,"5' 6""",125 lbs.,--,Orthodox,"May 17, 1988"
http://ufcstats.com/fighter-details/9ce6d5a03af801b7,Darren Till,"6' 0""",185 lbs.,"74""",Southpaw,"Dec 24, 1992"
http://ufcstats.com/fighter-details/7b461ccae8270207,Brett Tillis,--,145 lbs.,--,,--
http://ufcstats.com/fighter-details/c830bc2eb134b646,Rio Tirto,"5' 4""",125 lbs.,"66""",Switch,"Feb 09, 2000"
http://ufcstats.com/fighter-details/57481f1f10530c61,Ryan Tobar,--,155 lbs.,--,,--
http://ufcstats.com/fighter-details/0112352cb32f5026,Denis Tiuliulin,"6' 1""",185 lbs.,"77""",Orthodox,"May 17, 1988"
http://ufcstats.com/fighter-details/274ca7b799b402cc,Andrew Todhunter,"6' 0""",185 lbs.,--,Switch,"Nov 30, 1987"
http://ufcstats.com/fighter-details/d6a8edb7410223a0,Rafael Tobias,--,205 lbs.,--,,"Mar 20, 2003"
http://ufcstats.com/fighter-details/3e8118c1ab52f211,Tuco Tokkos,"6' 4""",205 lbs.,"76""",Orthodox,"Jun 30, 1990"
http://ufcstats.com/fighter-details/866fd7b1a6c90e7f,Dusko Todorovic,"6' 1""",185 lbs.,"74""",Orthodox,"May 19, 1994"
http://ufcstats.com/fighter-details/679ae8c4fd022c6b,Anatoly Tokov,"5' 10""",185 lbs.,--,,"Feb 17, 1990"
http://ufcstats.com/fighter-details/2d5fbe2103f97053,Hideo Tokoro,"5' 7""",135 lbs.,--,Orthodox,"Aug 22, 1977"
http://ufcstats.com/fighter-details/19f8a2f6eecd92ac,Puja Tomar,"5' 4""",115 lbs.,"59""",Southpaw,"Dec 05, 1993"
http://ufcstats.com/fighter-details/c4af2feb4b58bc3b,Kazuki Tokudome,"5' 11""",155 lbs.,"73""",Southpaw,"Mar 04, 1987"
http://ufcstats.com/fighter-details/8e893f269d5696b2,Tyler Toner,"5' 8""",145 lbs.,"70""",Orthodox,"Mar 31, 1983"
http://ufcstats.com/fighter-details/d10b35152277cf98,James Toney,"5' 9""",220 lbs.,--,Orthodox,"Aug 24, 1968"
http://ufcstats.com/fighter-details/9de7c97e1c0d7927,Masanori Tonooka,"5' 8""",185 lbs.,--,Orthodox,--
http://ufcstats.com/fighter-details/5ee87e0432205755,Carl Toomey,--,--,--,,--
http://ufcstats.com/fighter-details/54f64b5e283b0ce7,Ilia Topuria,"5' 7""",155 lbs.,"69""",Orthodox,"Jan 21, 1997"
http://ufcstats.com/fighter-details/4a6dff1b260bcf61,Aleksandre Topuria,"5' 7""",135 lbs.,"68""",Orthodox,"Jan 28, 1996"
http://ufcstats.com/fighter-details/918d9d89d4d52acc,Anthony Torres,"5' 8""",170 lbs.,--,Orthodox,"Jul 31, 1978"
http://ufcstats.com/fighter-details/33b2f68ef95252e0,Miguel Torres,"5' 9""",135 lbs.,"76""",Orthodox,"Jan 18, 1981"
http://ufcstats.com/fighter-details/cce79e827569f26e,Ronys Torres,"5' 7""",155 lbs.,--,Orthodox,"Aug 13, 1975"
http://ufcstats.com/fighter-details/1ff10dee2f7ae60c,Haven Torres,--,125 lbs.,--,,--
http://ufcstats.com/fighter-details/e4e0f310b3cf23a8,Alex Torres,"5' 10""",145 lbs.,--,Orthodox,"May 29, 1988"
http://ufcstats.com/fighter-details/d2036f31c035e0d1,Jose Torres,"5' 4""",125 lbs.,"65""",Orthodox,"Aug 02, 1992"
http://ufcstats.com/fighter-details/e175a261a280f7cb,Abram Torres,"5' 10""",170 lbs.,--,,"Oct 29, 1982"
http://ufcstats.com/fighter-details/971aebf56267de20,Desmond Torres,"5' 6""",135 lbs.,"69""",Orthodox,"Jan 06, 1997"
